Tweet Id,Ticker,Datetime,Text,Favs,RTs,Followers,Following,Is a RT,Sentiment
742396289229426688,cost,2016-06-13 16:40:00,brick kyle associates continues hold position costco wholesale co cost,0.0,0.0,1171.0,58.0,False,1
742395623014465538,cost,2016-06-13 16:38:00,cae ex div date see greater cae crai cost,0.0,0.0,71.0,40.0,False,0
742395067449610240,cost,2016-06-13 16:35:00,costco wholesale co cost stake maintained hilton capital management llc,0.0,0.0,2225.0,11.0,False,0
742394175119892480,cost,2016-06-13 16:32:00,costco wholesale co cost stake lowered manchester capital management llc,0.0,0.0,998.0,0.0,False,1
742385720325754880,cost,2016-06-13 15:58:00,cost top news jun 13 2016 cost,0.0,0.0,609.0,539.0,False,0
742374746885488640,cost,2016-06-13 15:15:00,ydkn yelp inc exchange ydkn agio cost rig,0.0,0.0,59.0,40.0,False,0
742370758593126401,cost,2016-06-13 14:59:00,adding short cost 155.85,0.0,0.0,61.0,0.0,False,0
742356865611239424,cost,2016-06-13 14:04:00,fb freeport mcmoran inc volume fb aa cost hnu,0.0,0.0,86.0,40.0,False,1
742354350459097088,cost,2016-06-13 13:54:00,cxrx cynosure inc investor opinions cxrx rogff cost tza,0.0,0.0,73.0,40.0,False,1
742353846156939264,cost,2016-06-13 13:52:00,cost cost db clx nem,0.0,0.0,64.0,40.0,False,1
742350132612636672,cost,2016-06-13 13:37:00,jason bond stock picks coupon code plus free trial,0.0,0.0,39.0,41.0,False,0
742348842926891009,cost,2016-06-13 13:32:00,heres american express trying keep costco customers fleeing cost axp,0.0,0.0,925.0,2105.0,False,0
742335229650735106,cost,2016-06-13 12:38:00,costco wholesale corporation cost continues grow,0.0,0.0,252.0,0.0,False,0
742282628477243393,cost,2016-06-13 09:09:00,xbi spdr p biotech etf tick xbi cost tza tza,0.0,0.0,77.0,40.0,False,0
742281493062418432,cost,2016-06-13 09:04:00,canf 52 week low see greater canf efoi cost,0.0,0.0,73.0,58.0,False,1
742271429568143360,cost,2016-06-13 08:24:00,gsat globalstar inc ex div date gsat fxi cf cost,0.0,0.0,73.0,40.0,False,1
